ct,frequency,band,bandwidth,cell_id,rsrp,rssi,rsrq,bler,tx_power,plmn,tac,drx,emm_state,rrc_state,net_op_mode,emm_cause,esm_cause,time_boot_ms,lat,lon,alt,relative_alt,telecom
20220831T050730,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,480849,377451517,1273504130,255760,2045,LGU
20220831T050732,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,482847,377451515,1273504126,255710,1995,LGU
20220831T050735,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,485512,377451516,1273504121,255750,2032,LGU
20220831T050737,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,487509,377451519,1273504111,255740,2022,LGU
20220831T050739,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,489507,377451522,1273504100,255790,2077,LGU
20220831T050741,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,491504,377451524,1273504097,255800,2082,LGU
20220831T050743,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,493502,377451523,1273504091,255780,2064,LGU
20220831T050745,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,495502,377451530,1273504089,255750,2039,LGU
20220831T050747,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,497499,377451537,1273504089,255800,2085,LGU
20220831T050750,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,501162,377451550,1273504088,255880,2164,LGU
20220831T050752,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,503159,377451556,1273504084,255910,2191,LGU
20220831T050754,2600,5,10,149(0x95),-111,89,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,505157,377451563,1273504080,255910,2196,LGU
20220831T050756,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,507157,377451574,1273504076,255890,2172,LGU
20220831T050758,2600,5,10,149(0x95),-111,89,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,509154,377451581,1273504072,255820,2103,LGU
20220831T050800,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,511152,377451588,1273504072,255810,2095,LGU
20220831T050802,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,513149,377451600,1273504068,255810,2094,LGU
20220831T050804,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,515147,377451608,1273504065,255810,2090,LGU
20220831T050807,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,517479,377451618,1273504062,255890,2178,LGU
20220831T050809,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,519477,377451623,1273504054,255870,2151,LGU
20220831T050811,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,521474,377451629,1273504044,255830,2113,LGU
20220831T050813,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,523805,377451639,1273504039,255850,2132,LGU
20220831T050815,2600,5,10,149(0x95),-111,89,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,525805,377451642,1273504036,255830,2119,LGU
20220831T050817,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,527802,377451644,1273504031,255870,2159,LGU
20220831T050819,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,529799,377451647,1273504027,255870,2156,LGU
20220831T050822,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,533129,377451650,1273504019,255870,2157,LGU
20220831T050824,2600,5,10,149(0x95),-111,83,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,535127,377451648,1273504017,255850,2135,LGU
20220831T050826,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,537127,377451647,1273504016,255910,2192,LGU
20220831T050828,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,539124,377451647,1273504011,255870,2155,LGU
20220831T050830,2600,5,10,149(0x95),-111,83,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,541122,377451649,1273504011,255850,2135,LGU
20220831T050832,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,543119,377451651,1273504013,255870,2158,LGU
20220831T050834,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,545117,377451651,1273504016,255870,2153,LGU
20220831T050836,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,547117,377451651,1273504021,255880,2162,LGU
20220831T050839,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,549779,377451656,1273504027,255850,2138,LGU
20220831T050841,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,551777,377451656,1273504030,255820,2105,LGU
20220831T050843,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,553777,377451661,1273504033,255830,2119,LGU
20220831T050845,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,555774,377451668,1273504033,255880,2165,LGU
20220831T050847,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,557772,377451672,1273504039,255900,2183,LGU
20220831T050849,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,559769,377451677,1273504047,255890,2176,LGU
20220831T050851,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,561767,377451680,1273504055,255850,2131,LGU
20220831T050854,2600,5,10,149(0x95),-106,83,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,565432,377451694,1273504058,255820,2104,LGU
20220831T050856,2600,5,10,149(0x95),-106,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,567429,377451700,1273504058,255820,2102,LGU
20220831T050858,2600,5,10,149(0x95),-106,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,569427,377451705,1273504054,255790,2076,LGU
20220831T050900,2600,5,10,149(0x95),-106,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,571424,377451754,1273504088,255970,2256,LGU
20220831T050902,2600,5,10,149(0x95),-112,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,573422,377451850,1273504196,255880,2161,LGU
20220831T050904,2600,5,10,149(0x95),-112,83,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,575422,377452033,1273504465,255900,2187,LGU
20220831T050906,2600,5,10,149(0x95),-112,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,576752,377452174,1273504599,255840,2120,LGU
20220831T050908,2600,5,10,149(0x95),-107,83,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,578752,377452331,1273504817,255700,1988,LGU
20220831T050911,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,581747,377452412,1273504881,254930,1217,LGU
20220831T050913,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,583745,377452408,1273504885,254940,1222,LGU
20220831T050915,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,585745,377452408,1273504890,254870,1154,LGU
20220831T050917,2600,5,10,149(0x95),-107,83,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,587742,377452414,1273504898,254790,1072,LGU
20220831T050919,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,589739,377452417,1273504909,254770,1058,LGU
20220831T050921,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,591737,377452424,1273504914,254800,1082,LGU
20220831T050923,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,593735,377452424,1273504920,254760,1043,LGU
20220831T050925,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,595735,377452424,1273504924,254740,1028,LGU
20220831T050928,2600,5,10,149(0x95),-107,83,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,598732,377452421,1273504931,254790,1076,LGU
20220831T050930,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,600729,377452417,1273504934,254760,1046,LGU
20220831T050932,2600,5,10,149(0x95),-107,83,-11,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,602727,377452414,1273504938,254730,1015,LGU
20220831T050934,2600,5,10,149(0x95),-107,83,-11,0,15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,604724,377452409,1273504941,254720,1007,LGU
20220831T050936,2600,5,10,149(0x95),-107,83,-11,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,606722,377452405,1273504942,254680,961,LGU
20220831T050938,2600,5,10,149(0x95),-107,83,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,608722,377452401,1273504945,254640,925,LGU
20220831T050940,2600,5,10,149(0x95),-107,83,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,610719,377452393,1273504947,254660,949,LGU
20220831T050943,2600,5,10,149(0x95),-107,83,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,613717,377452381,1273504950,254660,947,LGU
20220831T050945,2600,5,10,149(0x95),-107,83,-6,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,615714,377452371,1273504954,254670,959,LGU
20220831T050947,2600,5,10,149(0x95),-107,83,-6,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,618045,377452362,1273504957,254670,956,LGU
20220831T050949,2600,5,10,149(0x95),-107,83,-6,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,620042,377452357,1273504961,254670,951,LGU
20220831T050951,2600,5,10,149(0x95),-107,83,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,622042,377452354,1273504969,254660,941,LGU
20220831T050953,2600,5,10,149(0x95),-107,83,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,624039,377452351,1273504976,254660,949,LGU
20220831T050955,2600,5,10,149(0x95),-107,83,-6,0,21,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,626037,377452345,1273504982,254640,928,LGU
20220831T050957,2600,5,10,149(0x95),-107,83,-6,0,20,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,628035,377452342,1273504990,254660,941,LGU
20220831T051000,2600,5,10,149(0x95),-107,83,-6,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,630699,377452339,1273504997,254650,939,LGU
20220831T051002,2600,5,10,149(0x95),-107,76,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,632697,377452333,1273505001,254650,939,LGU
20220831T051004,2600,5,10,149(0x95),-107,76,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,634695,377452330,1273505004,254690,972,LGU
20220831T051006,2600,5,10,149(0x95),-107,76,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,636692,377452327,1273505008,254690,978,LGU
20220831T051008,2600,5,10,149(0x95),-107,82,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,638692,377452318,1273505010,254660,947,LGU
20220831T051010,2600,5,10,149(0x95),-107,82,-6,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,640689,377452309,1273505014,254660,940,LGU
20220831T051012,2600,5,10,149(0x95),-107,82,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,642687,377452300,1273505018,254650,935,LGU
20220831T051015,2600,5,10,149(0x95),-107,82,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,646017,377452287,1273505025,254640,927,LGU
20220831T051017,2600,5,10,149(0x95),-107,75,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,648347,377452279,1273505030,254650,937,LGU
20220831T051019,2600,5,10,149(0x95),-107,75,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,650345,377452275,1273505033,254660,948,LGU
20220831T051021,2600,5,10,149(0x95),-107,75,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,652345,377452271,1273505037,254640,926,LGU
20220831T051023,2600,5,10,149(0x95),-107,75,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,654342,377452263,1273505040,254590,877,LGU
20220831T051025,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,656339,377452257,1273505044,254610,899,LGU
20220831T051027,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,658337,377452252,1273505048,254580,868,LGU
20220831T051029,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,660335,377452248,1273505052,254580,868,LGU
20220831T051032,2600,5,10,149(0x95),-107,81,-6,0,21,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,662667,377452244,1273505059,254570,858,LGU
20220831T051034,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,664664,377452242,1273505063,254600,889,LGU
20220831T051036,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,666662,377452242,1273505066,254610,892,LGU
20220831T051038,2600,5,10,149(0x95),-107,81,-6,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,668662,377452243,1273505065,254610,896,LGU
20220831T051040,2600,5,10,149(0x95),-107,81,-6,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,670659,377452246,1273505061,254590,876,LGU
20220831T051042,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,672657,377452245,1273505057,254550,831,LGU
20220831T051044,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,674654,377452247,1273505053,254530,812,LGU
20220831T051046,2600,5,10,149(0x95),-107,81,-6,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,676652,377452249,1273505044,254530,814,LGU
20220831T051049,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,679649,377452251,1273505034,254490,779,LGU
20220831T051051,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,681647,377452251,1273505025,254540,820,LGU
20220831T051053,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,683645,377452251,1273505017,254540,823,LGU
20220831T051055,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,685645,377452251,1273505010,254530,814,LGU
20220831T051057,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,687642,377452251,1273505006,254540,821,LGU
20220831T051059,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,689639,377452252,1273505005,254540,823,LGU
20220831T051101,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,691637,377452255,1273505007,254560,843,LGU
20220831T051104,2600,5,10,149(0x95),-107,81,-6,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,694635,377452260,1273505011,254550,833,LGU
20220831T051106,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,696632,377452265,1273505015,254580,862,LGU
20220831T051108,2600,5,10,149(0x95),-107,81,-6,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,698632,377452271,1273505018,254580,866,LGU
20220831T051110,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,700629,377452277,1273505023,254560,842,LGU
20220831T051112,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,702627,377452283,1273505027,254530,817,LGU
20220831T051114,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,704624,377452292,1273505033,254520,802,LGU
20220831T051116,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,706957,377452303,1273505035,254510,795,LGU
20220831T051118,2600,5,10,149(0x95),-107,81,-6,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,708954,377452312,1273505040,254490,778,LGU
20220831T051121,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,711617,377452321,1273505041,254470,758,LGU
20220831T051123,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,713617,377452325,1273505042,254460,747,LGU
20220831T051125,2600,5,10,149(0x95),-107,81,-6,0,19,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,715614,377452330,1273505043,254480,765,LGU
20220831T051127,2600,5,10,149(0x95),-107,81,-6,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,717612,377452336,1273505039,254460,744,LGU
20220831T051129,2600,5,10,149(0x95),-107,81,-6,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,719609,377452343,1273505030,254700,986,LGU
20220831T051131,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,721607,377452262,1273504864,255290,1576,LGU
20220831T051133,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,723607,377452174,1273504620,255310,1594,LGU
20220831T051135,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,725604,377452114,1273504357,255510,1794,LGU
20220831T051138,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,728935,377451973,1273503946,255610,1891,LGU
20220831T051140,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,730932,377451908,1273503721,255600,1889,LGU
20220831T051142,2600,5,10,149(0x95),-107,81,-6,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,732929,377451908,1273503661,255080,1364,LGU
20220831T051144,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,734927,377451928,1273503658,255000,1288,LGU
20220831T051146,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,736927,377451927,1273503659,254890,1176,LGU
20220831T051148,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,738924,377451929,1273503648,254780,1066,LGU
20220831T051150,2600,5,10,149(0x95),-107,81,-6,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,741254,377451943,1273503647,254750,1033,LGU
20220831T051153,2600,5,10,149(0x95),-107,81,-6,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,743587,377451950,1273503655,254790,1077,LGU
20220831T051155,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,745584,377451962,1273503660,254800,1087,LGU
20220831T051157,2600,5,10,149(0x95),-107,81,-6,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,747582,377451971,1273503663,254760,1042,LGU
20220831T051159,2600,5,10,149(0x95),-107,81,-6,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,749579,377451981,1273503663,254770,1051,LGU
20220831T051201,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,751577,377451988,1273503662,254750,1032,LGU
20220831T051203,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,753577,377451996,1273503659,254770,1053,LGU
20220831T051205,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,755574,377452005,1273503656,254750,1039,LGU
20220831T051207,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,757572,377452014,1273503651,254730,1017,LGU
20220831T051210,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,761235,377452028,1273503636,254740,1028,LGU
20220831T051212,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,763232,377452033,1273503629,254760,1047,LGU
20220831T051214,2600,5,10,149(0x95),-107,81,-6,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,765232,377452036,1273503620,254760,1046,LGU
20220831T051216,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,767229,377452041,1273503611,254750,1037,LGU
20220831T051218,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,769227,377452040,1273503602,254780,1068,LGU
20220831T051220,2600,5,10,149(0x95),-107,81,-6,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,770559,377452038,1273503598,254800,1089,LGU
20220831T051222,2600,5,10,149(0x95),-107,81,-12,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,772557,377452034,1273503595,254800,1082,LGU
20220831T051225,2600,5,10,149(0x95),-107,81,-12,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,775554,377452034,1273503585,254790,1070,LGU
20220831T051227,2600,5,10,149(0x95),-107,81,-12,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,777552,377452032,1273503581,254760,1043,LGU
20220831T051229,2600,5,10,149(0x95),-107,81,-12,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,779549,377452033,1273503573,254790,1072,LGU
20220831T051231,2600,5,10,149(0x95),-107,81,-12,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,781547,377452033,1273503564,254750,1031,LGU
20220831T051233,2600,5,10,149(0x95),-107,81,-12,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,783545,377452033,1273503557,254740,1028,LGU
20220831T051235,2600,5,10,149(0x95),-107,81,-7,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,785545,377452031,1273503551,254770,1059,LGU
20220831T051237,2600,5,10,149(0x95),-107,81,-7,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,787542,377452030,1273503547,254760,1040,LGU
